customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,HasInternetService
3874-EQOEP,Male,0.0,No,No,0.09722222222222221,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.763681592039801,655.5,Yes,6742.285714285716,2,1
1679-JRFBR,Female,0.0,Yes,Yes,0.9722222222222223,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.8945273631840795,7930.55,No,8157.137142857142,5,1
9073-ZZIAY,Male,0.0,Yes,Yes,0.8611111111111112,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.6751243781094527,5215.25,No,6056.419354838709,6,1
3077-RSNTJ,Female,0.0,Yes,Yes,0.08333333333333343,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.014427860696517358,113.5,No,1361.9999999999984,0,0
6551-GNYDG,Female,0.0,Yes,Yes,0.19444444444444448,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6233830845771144,1152.8,No,5928.685714285713,1,1
9167-APMXZ,Female,0.0,No,No,0.3055555555555556,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6557213930348259,1821.95,No,5962.745454545454,1,1
2749-CTKAJ,Male,0.0,Yes,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.018905472636815912,419.9,No,1374.2181818181816,0,0
6371-NZYEG,Male,0.0,Yes,Yes,0.22222222222222227,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,0.4577114427860696,1024.0,No,4607.999999999999,3,1
7554-NEWDD,Male,0.0,No,No,0.13888888888888895,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.0741293532338308,251.6,No,1811.519999999999,0,0
8992-VONJD,Female,0.0,No,Yes,0.18055555555555558,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.37562189054726364,764.55,No,4234.430769230768,2,1
0867-MKZVY,Female,0.0,Yes,No,0.2777777777777778,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.6383084577114428,1592.35,Yes,5732.459999999999,1,1
4482-EWFMI,Female,0.0,No,No,0.02777777777777779,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5119402985074627,135.2,No,4867.199999999997,0,1
4648-YPBTM,Male,0.0,No,No,0.7361111111111112,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.5537313432835821,3958.25,No,5377.245283018868,4,1
2907-ILJBN,Female,0.0,Yes,Yes,0.1527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.023383084577114466,233.9,No,1530.9818181818182,0,0
6345-FZOQH,Male,0.0,Yes,No,0.9583333333333334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.016417910447761197,1363.45,No,1422.7304347826087,0,0
3376-BMGFE,Female,0.0,No,No,0.05555555555555558,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5238805970149254,273.0,Yes,4913.999999999998,0,1
5997-OPVFA,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7044776119402985,6254.45,No,6254.45,6,1
1159-WFSGR,Female,0.0,Yes,Yes,0.22222222222222227,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.021393034825870627,321.4,No,1446.2999999999997,0,0
7654-YWJUF,Male,0.0,Yes,No,0.5972222222222223,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6567164179104477,3539.25,No,5926.186046511627,3,1
1875-QIVME,Female,0.0,Yes,No,0.02777777777777779,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8572139303482587,242.8,Yes,8740.799999999996,4,1
6727-IOTLZ,Male,0.0,Yes,No,0.19444444444444448,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.6338308457711442,1181.75,No,6077.5714285714275,5,1
0691-JVSYA,Female,0.0,Yes,No,0.7361111111111112,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.7621890547263681,5000.2,Yes,6792.7245283018865,3,1
5918-VUKWP,Female,0.0,No,No,0.4444444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.022885572139303534,654.55,No,1472.7374999999997,0,0
1744-JHKYS,Female,0.0,Yes,No,0.47222222222222227,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.06417910447761194,780.2,No,1652.1882352941177,0,0
5947-SGKCL,Female,0.0,Yes,Yes,0.20833333333333337,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8666666666666666,1559.25,No,7484.399999999999,4,1
3712-PKXZA,Male,0.0,Yes,No,0.8472222222222223,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0.022885572139303534,1252.0,No,1477.7704918032784,0,0
6317-YPKDH,Female,0.0,No,No,0.013888888888888895,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.11641791044776117,29.95,Yes,2156.399999999999,1,1
6582-OIVSP,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2691542288557214,45.3,No,3261.5999999999985,0,1
9367-WXLCH,Male,0.0,No,No,0.11111111111111116,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.6592039800995024,662.65,Yes,5963.849999999997,1,1
5524-KHNJP,Male,0.0,Yes,Yes,0.45833333333333337,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.5621890547263682,2453.3,No,5352.654545454546,4,1
1918-ZBFQJ,Female,0.0,No,No,0.18055555555555558,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6069651741293531,1111.65,Yes,6156.830769230769,2,1
1024-GUALD,Female,0.0,Yes,No,0.013888888888888895,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.06517412935323391,24.8,Yes,1785.5999999999992,0,1
4827-USJHP,Male,0.0,No,No,0.2777777777777778,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.33383084577114425,1023.85,No,3685.86,1,1
8167-GJLRN,Male,0.0,No,No,0.041666666666666685,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0.12089552238805967,82.15,No,1971.5999999999992,1,1
0956-SYCWG,Female,0.0,No,No,0.18055555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.013930348258706426,244.8,No,1355.8153846153846,0,0
8017-UVSZU,Female,0.0,Yes,No,0.5555555555555556,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.381592039800995,2379.1,No,4282.379999999999,1,1
7100-FQPRV,Male,0.0,Yes,Yes,0.5972222222222223,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.5338308457711443,3173.35,No,5313.516279069767,3,1
2472-OVKUP,Male,0.0,Yes,No,0.08333333333333343,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.7238805970149254,531.0,Yes,6371.999999999993,3,1
2984-RGEYA,Female,0.0,Yes,Yes,0.9583333333333334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.014925373134328346,1375.4,No,1435.2,0,0
9680-NIAUV,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0.9099502487562189,8129.3,No,8129.3,5,1
2146-EGVDT,Male,0.0,Yes,Yes,0.8194444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.010447761194029848,1192.7,No,1455.4983050847457,0,0
2604-IJPDU,Female,0.0,Yes,No,0.2777777777777778,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.7791044776119402,1901.65,No,6845.94,4,1
9178-JHUVJ,Male,0.0,Yes,Yes,0.33333333333333337,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.05820895522388059,587.4,No,1762.1999999999998,0,0
6168-YBYNP,Male,0.0,No,No,0.8194444444444445,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.9263681592039801,6519.75,No,7956.305084745762,5,1
7255-SSFBC,Male,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9353233830845771,8041.65,No,8041.65,5,1
3645-DEYGF,Male,0.0,No,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02487562189054726,20.75,No,1493.9999999999993,0,0
9323-HGFWY,Female,0.0,Yes,No,0.37500000000000006,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8323383084577114,2681.15,No,7149.733333333333,4,1
8544-GOQSH,Female,0.0,No,No,0.19444444444444448,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.6149253731343283,1112.3,No,5720.399999999999,2,1
3363-DTIVD,Male,0.0,Yes,Yes,0.9861111111111112,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0.8686567164179104,7405.5,No,7509.802816901408,4,1
7018-WBJNK,Male,0.0,No,Yes,0.18055555555555558,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5975124378109452,1033.95,No,5726.492307692307,1,1
9142-KZXOP,Male,0.0,No,No,0.6111111111111112,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.5034825870646765,2958.95,No,4841.918181818181,0,1
7674-YTAFD,Female,0.0,No,No,0.45833333333333337,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6139303482587064,2684.85,No,5857.854545454545,2,1
6348-SNFUS,Male,0.0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.3701492537313433,4179.2,No,4179.2,5,1
1285-OKIPP,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.6134328358208956,79.9,Yes,5752.799999999997,1,1
7825-ECJRF,Female,0.0,No,No,0.26388888888888895,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8791044776119401,1934.45,Yes,7330.547368421051,5,1
1347-KTTTA,Male,0.0,Yes,No,0.888888888888889,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8378109452736318,6654.1,No,7485.8625,5,1
7841-TZDMQ,Male,0.0,No,No,0.02777777777777779,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2761194029850746,84.5,Yes,3041.9999999999986,0,1
4195-NZGTA,Female,0.0,No,No,0.013888888888888895,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.06965174129353235,25.25,No,1817.999999999999,0,1
7157-SMCFK,Male,0.0,No,Yes,0.8472222222222223,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,1124.2,No,1326.9245901639342,0,0
4709-LKHYG,Female,0.0,Yes,Yes,0.4027777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.017412935323383116,540.05,No,1340.8137931034482,0,0
0699-NDKJM,Female,0.0,Yes,No,0.7916666666666667,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.40298507462686567,3437.45,No,4342.042105263157,5,1
9286-BHDQG,Male,0.0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.26865671641791045,3139.8,No,3139.8,4,1
0230-WEQUW,Male,0.0,Yes,No,0.9166666666666667,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.381592039800995,3789.2,No,4133.672727272727,5,1
2040-LDIWQ,Male,0.0,Yes,Yes,0.9027777777777779,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6562189054726368,5324.5,No,5897.907692307692,5,1
6496-JDSSB,Female,0.0,No,No,0.11111111111111116,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6144278606965173,624.6,No,5621.399999999998,1,1
9408-SSNVZ,Female,0.0,No,No,0.05555555555555558,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5164179104477612,268.35,Yes,4830.299999999998,0,1
4443-EMBNA,Female,0.0,Yes,No,0.9861111111111112,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06467661691542287,1836.9,No,1862.7718309859156,0,0
6469-MRVET,Male,0.0,Yes,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0.01940298507462679,20.2,No,1454.3999999999994,0,0
0742-MOABM,Male,0.0,Yes,No,0.05555555555555558,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.31641791044776113,179.35,Yes,3228.2999999999984,1,1
5961-VUSRV,Female,0.0,No,No,0.16666666666666669,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0.010945273631840835,219.35,No,1316.1,0,0
6778-JFCMK,Male,0.0,No,No,0.33333333333333337,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,0.3218905472636816,1288.75,No,3866.2499999999995,3,1
6341-JVQGF,Female,0.0,Yes,Yes,0.4305555555555556,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0.6258706467661692,2545.75,No,5912.709677419354,5,1
2232-DMLXU,Female,0.0,Yes,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,0.36766169154228856,55.2,Yes,3974.3999999999983,1,1
4811-JBUVU,Male,0.0,No,No,0.4166666666666667,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7129353233830846,2723.15,No,6535.5599999999995,2,1
0945-TSONX,Female,0.0,Yes,Yes,0.6527777777777778,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6671641791044776,4107.25,No,6291.95744680851,5,1
2651-ZCBXV,Male,0.0,No,No,0.75,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8930348258706468,5760.65,No,7680.866666666666,5,1
3316-UWXUY,Male,0.0,No,No,0.6944444444444445,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7487562189054726,4747.5,No,6836.399999999999,4,1
8937-RDTHP,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6601990049751243,84.6,Yes,6091.199999999997,2,1
7083-MIOPC,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.01990049751243783,1566.9,No,1566.9,0,0
1984-GPTEH,Female,0.0,No,No,0.4027777777777778,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.06865671641791044,702.0,No,1742.896551724138,0,0
1251-KRREG,Male,0.0,No,No,0.02777777777777779,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3597014925373134,114.1,Yes,4107.599999999998,1,1
0621-JFHOL,Female,0.0,No,No,0.13888888888888895,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,0.1129353233830846,299.05,No,2153.159999999999,1,1
9903-LYSAB,Male,0.0,Yes,No,0.25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5462686567164179,1305.95,No,5223.8,0,1
9227-UAQFT,Male,0.0,No,No,0.22222222222222227,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,284.35,No,1279.5749999999998,0,0
7301-ABVAD,Female,0.0,No,No,1.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.6800995024875621,6350.5,No,6350.5,5,1
6614-FHDBO,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.9049751243781095,7878.3,No,7878.3,5,1
7576-ASEJU,Female,0.0,Yes,Yes,0.5694444444444445,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.5616915422885572,3187.65,No,5597.824390243902,4,1
0303-UNCIP,Male,0.0,No,No,0.5694444444444445,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,0.4651741293532338,2531.8,No,4446.087804878049,2,1
0322-YINQP,Male,0.0,No,No,0.013888888888888895,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.3014925373134328,48.55,Yes,3495.599999999998,1,1
0959-WHOKV,Male,0.0,No,No,0.5833333333333334,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,0.8034825870646766,4298.45,No,7368.771428571427,4,1
4075-JFPGR,Female,0.0,Yes,No,0.7083333333333334,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,0.7487562189054726,4619.55,No,6521.717647058824,4,1
4629-NRXKX,Female,0.0,Yes,Yes,0.02777777777777779,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.518905472636816,147.15,Yes,5297.399999999998,0,1
3282-ZISZV,Male,0.0,No,Yes,0.4444444444444445,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.6512437810945273,2633.3,No,5924.925,5,1
3675-YDUPJ,Male,0.0,No,No,0.13888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.015920398009950265,193.05,No,1389.9599999999994,0,0
4111-BNXIF,Female,0.0,Yes,Yes,0.9305555555555556,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.41094527363184075,4103.9,No,4410.16119402985,5,1
7017-VFHAY,Female,0.0,Yes,Yes,0.8472222222222223,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9636815920398007,7008.15,No,8271.91475409836,6,1
6655-LHBYW,Male,0.0,No,No,0.6944444444444445,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.9562189054726367,5791.1,No,8339.184,6,1
4959-JOSRX,Female,0.0,Yes,No,0.02777777777777779,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2621890547263681,80.55,Yes,2899.799999999999,0,1
7605-BDWDC,Female,0.0,No,No,0.4305555555555556,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.3144278606965174,1520.1,No,3530.554838709677,4,1
1950-KSVVJ,Female,0.0,Yes,No,0.625,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,0.9457711442786068,5032.25,No,8051.6,6,1
0123-CRBRT,Female,0.0,Yes,Yes,0.8472222222222223,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.6950248756218904,5526.75,No,6523.377049180327,6,1
6292-TOSSS,Male,0.0,No,No,0.6944444444444445,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06616915422885566,1195.25,No,1721.1599999999999,0,0
6323-AYBRX,Male,0.0,No,No,0.8194444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.010945273631840835,1099.6,Yes,1341.8847457627116,0,0
7014-ZZXAW,Female,0.0,Yes,No,0.9861111111111112,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.05970149253731344,1732.95,No,1757.3577464788732,0,0
7633-MVPUY,Male,0.0,Yes,No,0.7916666666666667,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,0.41293532338308453,3450.15,No,4358.0842105263155,3,1
6366-ZGQGL,Male,0.0,No,No,0.013888888888888895,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.06517412935323391,24.8,Yes,1785.5999999999992,0,1
